0.1556869794169723, 0.10000860054692663, 0.10110184985630921, 0.12607234456855498, 0.15058697460426843, 0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372
0.10000860054692663, 0.10110184985630921, 0.12607234456855498, 0.15058697460426843, 0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499
0.10110184985630921, 0.12607234456855498, 0.15058697460426843, 0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425
0.12607234456855498, 0.15058697460426843, 0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681
0.15058697460426843, 0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376
0.11687065434704355, 0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574
0.1000003815450031, 0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286
0.2364702617622837, 0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045
0.10000043815126577, 0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354
0.10167788146932372, 0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354, 0.10000010461460336
0.10287763341477499, 0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354, 0.10000010461460336, 0.1002520681390178
0.10774918868307425, 0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354, 0.10000010461460336, 0.1002520681390178, 0.11124177065796748
0.1000836178550681, 0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354, 0.10000010461460336, 0.1002520681390178, 0.11124177065796748, 0.14140897083173007
0.10001979079083376, 0.1000741536900574, 0.10015007868613286, 0.10000020007517045, 0.884839262232354, 0.10000010461460336, 0.1002520681390178, 0.11124177065796748, 0.14140897083173007, 0.10000019450157126
